# feeding artery ID, region ID
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
26,98
26,98
26,94
26,94
26,94
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,98
26,98
26,98
26,94
26,94
26,98
26,98
26,94
26,94
26,94
26,94
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,64
22,61
22,61
22,75
22,75
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,61
22,64
22,64
22,64
22,64
26,97
26,97
26,97
26,97
26,95
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,61
22,62
22,62
22,62
22,61
22,61
22,61
22,61
22,61
22,62
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,110
23,110
23,110
23,110
23,110
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
22,62
22,62
23,111
23,111
23,111
23,111
22,62
23,111
23,111
23,111
23,111
23,111
23,111
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
22,64
22,64
22,64
22,75
22,75
22,64
22,64
22,64
22,64
22,64
22,64
22,64
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
25,43
25,43
25,43
25,43
25,43
25,43
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
22,62
23,111
23,111
22,62
23,111
22,62
22,62
22,62
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,62
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,111
23,111
23,109
23,111
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,109
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,109
23,109
23,109
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
22,62
22,62
23,111
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
23,111
22,62
22,62
22,62
23,111
23,111
23,111
23,111
23,111
23,111
26,98
26,98
26,95
26,95
26,98
26,98
26,98
26,95
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,98
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,98
26,95
26,98
26,95
26,98
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,97
26,95
26,97
26,97
26,95
26,97
23,110
23,110
23,110
23,110
23,110
26,97
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
26,97
23,110
23,110
23,110
23,110
26,97
23,110
26,97
26,97
23,110
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,110
26,97
26,97
26,97
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
21,80
21,80
21,80
21,80
21,80
21,80
22,62
22,62
22,62
22,62
22,62
22,62
22,62
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
21,80
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,106
23,110
23,110
23,106
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,106
23,110
23,106
23,110
23,110
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,110
23,106
23,110
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,110
23,106
23,106
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
26,97
23,110
26,97
23,110
23,110
23,106
23,106
23,106
23,109
23,109
23,109
23,109
23,109
26,94
26,94
26,94
26,98
26,98
26,98
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
25,43
25,43
25,43
25,43
25,43
25,43
25,43
26,94
25,43
25,43
25,43
25,43
26,94
26,94
26,94
26,94
26,94
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,110
23,110
23,110
23,110
23,110
23,110
23,110
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,94
26,94
26,94
26,94
26,94
26,94
26,95
26,94
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,95
26,95
26,95
26,95
26,95
26,95
26,95
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
26,94
25,43
26,94
25,43
25,43
25,43
25,43
25,43
25,43
26,94
26,94
25,43
25,43
26,94
25,43
25,43
26,94
26,94
26,94
26,94
25,43
25,43
25,43
25,43
25,43
25,43
25,43
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
25,43
25,43
25,43
25,43
25,43
25,43
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,61
22,64
22,64
22,64
22,61
22,61
22,61
22,64
22,64
22,59
22,64
22,59
22,59
22,64
22,64
22,59
22,59
22,64
22,59
22,59
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,97
26,97
26,97
26,97
26,97
26,97
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,110
23,110
23,110
23,109
23,110
23,109
23,109
23,109
23,109
23,106
23,109
23,106
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,104
23,111
23,111
23,111
23,111
23,111
23,111
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
22,61
22,61
22,59
22,61
22,61
22,61
22,61
22,59
22,61
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,61
22,59
22,61
22,59
22,61
22,59
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
23,110
23,110
26,97
23,110
23,110
23,110
23,110
26,97
26,97
23,110
26,97
23,110
26,97
23,110
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,97
26,94
26,95
26,94
26,95
26,95
26,95
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,95
26,95
26,95
26,95
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
26,97
26,97
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
23,110
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,61
22,61
22,59
22,59
22,61
26,95
26,95
26,94
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
25,43
25,43
26,94
25,43
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,59
22,59
22,62
22,62
22,62
22,62
22,59
22,59
22,59
22,59
22,59
22,59
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,59
22,59
22,57
22,57
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,64
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,97
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
23,111
22,62
22,62
22,62
22,62
23,111
23,111
23,111
23,104
23,111
23,104
23,104
23,111
23,111
23,111
23,111
23,104
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,61
22,59
22,59
22,61
22,59
22,59
22,59
22,59
23,109
23,109
23,106
23,106
23,106
23,109
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,104
23,109
23,104
23,104
23,109
23,109
23,104
23,104
23,109
23,104
23,109
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,109
23,109
23,109
23,109
23,109
23,109
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,111
23,111
23,104
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
22,64
22,64
22,64
22,64
22,64
22,64
22,64
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,64
22,58
22,58
22,58
22,58
22,58
22,58
22,64
22,64
22,64
22,58
22,64
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,111
23,111
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
22,57
22,57
22,57
22,57
22,57
22,62
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,62
22,57
22,62
22,62
22,57
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,99
26,99
26,99
26,99
26,99
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
26,94
26,94
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
22,62
22,62
22,62
22,62
22,62
22,62
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,94
26,94
26,95
26,94
26,95
26,94
26,94
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,99
26,99
23,106
26,99
23,106
26,99
23,106
26,97
26,97
23,106
26,99
26,97
26,97
26,97
23,106
23,106
23,106
23,106
23,110
23,106
26,97
26,99
26,97
26,97
26,97
23,106
23,106
26,99
26,99
23,106
23,106
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
25,43
25,43
26,94
26,94
25,43
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
22,58
22,58
22,58
22,58
22,58
22,58
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,58
22,58
22,59
22,59
22,58
22,58
22,58
22,58
22,58
22,58
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,109
23,106
23,104
23,106
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,106
23,104
23,104
23,104
23,104
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
25,43
25,43
25,43
25,43
25,43
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,57
22,57
22,57
22,57
22,57
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,99
26,95
26,95
26,99
26,95
26,95
26,95
26,95
26,95
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,95
26,97
23,110
23,110
23,110
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
22,62
22,62
23,104
22,62
23,104
22,62
23,104
22,62
23,104
23,104
23,104
23,104
22,62
22,62
22,62
23,104
22,62
23,104
22,62
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,43
25,42
25,42
25,42
25,42
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,106
23,106
23,106
23,106
23,106
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
22,59
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,94
26,99
26,99
23,106
23,106
23,106
23,106
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
23,106
23,106
26,99
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,57
22,59
22,59
22,59
22,59
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,59
22,58
22,59
22,59
22,59
22,59
22,59
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
22,58
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
26,99
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
23,104
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,57
22,62
22,57
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,57
22,57
22,57
22,57
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,62
22,57
22,57
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
23,106
26,95
26,95
26,95
26,95
26,95
26,95
26,94
